RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
26551,Pleasantville,New Jersey,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42700,47600,48800,48100,47800,50500,49e3,51400,46900,48500,49300,57800,56700,54800,46800,56300,50700,57700,5e4,57100,52e3,56100,52300,55e3,56700,68400,68300,63e3,60200,68200,71900,8e4,75800,81e3,63200,73200,
24367,Denver,North Carolina,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265600,252200,272e3,296100,337500,319e3,276300,230500,257200,261e3,27e4,237e3,245200,292600,309300,316500,279400,265500,282300,290500,298900,309500,280700,288100,278300,298100,284700,265500,258800,258200,251700,248100,250400,265600,265100,261400,270300,276e3,267800,261200,262400,278e3,257900,270600,325900,338e3,335200,274300,280600,282300,307400,307600,311400,300300,311600,290300,291500,279e3,295400,281700,270700,260800,254400,273200,270900,333300,326700,320800,290200,307300,310800,291100,291400,315300,332400,330300,342400,350400,348800,
51547,Corinth,Texas,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210900,218200,220500,219200,211200,209600,209200,212200,211600,212600,216600,225100,222900,222800,235200,240200,243500,234600,233100,235600,228300,229300,228400,229300,232200,228400,237800,227500,238700,249200,266200,261900,258600,258600,274800,273200,297800,282100,275700,246300,255100,263e3,266900,271400,277400,284900,283300,273800,
6876,Sachse,Texas,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192e3,195100,205200,196200,193700,217900,220300,228700,195100,197600,197200,193200,189800,188800,197100,198900,197600,206100,208500,205200,203e3,211600,216100,219600,224e3,231300,236300,234400,238400,231200,241700,24e4,251900,251800,257600,257300,247400,243600,238100,242800,253900,260300,260400,254800,265500,261400,261900,259900,266400,269500,263900,274400,274500,278800,272100,272e3,268900,278e3,288800,290700,294800,291500,300100,307400,309900,300100,294300,
22553,Springboro,Ohio,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220900,218e3,225700,224700,218400,217900,223900,239400,251200,249400,251200,246900,243500,242100,232200,241100,238500,248900,246600,252200,242900,239e3,235e3,235900,246600,246800,253600,253300,245300,249700,243500,259100,25e4,245500,
42732,Pelham,Alabama,2102,148e3,144200,139300,146600,154500,160700,162300,157e3,157700,148300,141900,139100,146200,145500,139200,14e4,152e3,159600,153200,140800,141400,143400,142200,143700,167100,171600,159500,137800,153400,159200,159500,139500,149800,147100,140500,146600,162500,184200,163800,135600,127300,130900,144800,131100,135700,126400,128e3,125700,135800,142500,137300,136200,145300,156400,163900,169300,167300,188100,179e3,174100,141700,139900,145e3,149400,153800,154200,154900,151200,151800,149700,141200,140200,144400,159300,168900,167400,163600,156700,152200,157700,159200,173100,172900,178e3,173e3,162100,156600,154200,174700,185100,189100,181900,173500,164e3,159e3,151700,170900,178300,190300,186800,188300,186300,189e3,194900,198700,191700,189100,205100,205800,202400,180200,180500,176900,174600,168800,166800,165200,166300,165700,18e4,190900,194200,180800,182200,187e3,206700,198500,201e3,191400,190600,188500
25078,Healdsburg,California,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766500,763700,734300,696800,784600,789600,767500,756800,782300,821500,803100,809300,688e3,656900,692900,768200,761600,755800,807900,816400,759300,804100,811500,785800,694300,679600,728300,803700,807600,785900,819200,832700,916600,891500,912e3,841400,752500,786700,776600,840100,803400,804500,
44081,Beaufort,South Carolina,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165100,159100,163300,166e3,172200,196400,193600,190100,171500,177100,191100,193600,198500,194500,202500,202e3,200400,199900,206e3,208200,194e3,194900,197500,208900,209900,206100,203400,205700,218900,228100,219700,217100,213700,227700,222600,216300,219400,226600,217e3,206900,
396091,Chevy Chase,Maryland,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882500,887600,905600,1033400,1050200,1050100,851300,850800,807300,894700,885700,866700,925400,970500,1000300,949300,856600,842200,804600,826700,836600,952600,958e3,978800,895e3,918100,891100,896400,910800,931900,956300,1038300,1058900,1032100,942500,944900,1030400,1044900,1025500,943200,923200,926200,971800,906700,924e3,1023900,1139600,1176200,117e4,1168e3,1124900,1031200,1014200,987500,
24664,Fairmont,West Virginia,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,120600,117600,106100,104e3,111900,116700,115900,11e4,105600,107900,90600,89700,92600,103e3,111200,108300,115100,101200,110200,117100,114800,104500,94500,110400,115100,121700,115200,125e3,127700,130700,115300,117700,114200,132200,120800,132800,126200,137500,137600,140400,128700,
57229,Ferndale,Michigan,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55200,61e3,59800,63700,72600,74e3,74600,75700,87400,92400,95600,97900,98100,95800,91800,89800,97800,107800,114e3,110800,110100,114600,114900,114400,108600,110400,115400,116800,119300,116900,118100,113300,114900,117900,126900,122e3,121100,126500,132100,142300,138300,137700,133200,143200,146e3,143200,131e3,132100,141700,147900,150500,151e3,144e3,139400,135900,146200,144700,138700,138800,146900,152200,148800,154900,172e3,176300,167400,156500,163900,169900,173400,171700,175700,173600,167200,
17965,Elmwood Park,New Jersey,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279500,293100,287800,278100,270400,269700,274900,280200,283800,287800,331700,336500,328100,292700,301900,327200,316700,317200,314200,315800,310500,292500,294800,293200,317e3,305600,309400,280600,307100,291800,336e3,310600,337800,306200,290200,274400,271200,294200,311e3,323800,320800,318200,308500,321200,319600,330300,322800,323900,319e3,317700,297600,298200,307100,335100,338800,338800,325100,326900,335800,348500,356300,347500,350300,361300,365200,332e3,334800,337900,356800,365500,371100,378300,
53027,Lomita,California,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447800,547300,547700,547300,483700,492900,497500,511800,506200,519e3,528700,529200,505800,507400,533200,569200,577300,561300,551800,510900,496400,507200,592800,601e3,594300,487500,484500,494500,537300,540700,538100,543400,563e3,638700,694500,685200,632400,594100,619200,604900,636600,604100,598200,584200,669500,
399271,Penn,Pennsylvania,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213400,174800,183800,186900,180100,183700,177500,186800,186100,170600,174200,182e3,207400,182400,181e3,175200,191500,178800,178900,180700,186600,185300,193600,189e3,187900,173700,173e3,173400,179300,191700,199200,197900,202500,189500,174900,160400,163900,167600,167500,184e3,203600,219100,211800,197500,184500,
43253,Troutdale,Oregon,2111,,,,,,,,,,,,,,,203e3,203e3,202300,199700,202300,197400,198900,203400,215100,208400,218300,217800,222500,206400,195800,192100,193600,199700,201100,196300,187300,176100,181400,178700,174100,179400,189100,194600,175e3,173400,183600,191400,180800,168e3,167500,175e3,174500,177600,174900,180100,188e3,193500,212e3,207100,210200,201300,203800,212800,216300,223200,223900,230800,228e3,225200,224500,223300,226700,226200,224700,225e3,225400,230200,227800,221800,226200,230900,234e3,237100,238400,240900,241e3,237400,238800,234400,243500,246500,252400,256100,255700,256400,258200,263800,275800,269700,266900,268700,277700,287700,290200,290900,289300,294900,298400,290600,290800,300200,318200,318e3,311300,310100,311300,317600,328800,332400,333800,330700,344700,359700,360100,345300,334600,340100,344200,342200,338600,331100,333900
397230,Hazlet,New Jersey,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,336600,335600,299600,267500,260900,258100,274700,270800,264800,237900,261700,290600,312100,286e3,254100,248600,248800,270200,270500,260400,251300,258900,276500,283e3,261100,253e3,243900,257e3,261300,254e3,274700,276e3,308700,299700,314100,297800,279200,274800,278500,287800,281400,280600,285800,281100,271700,269600,286800,295100,291500,276900,271300,278900,280300,284800,307400,310400,315800,299100,293600,29e4,292100,297800,311400,311700,31e4,287300,278900,286e3,276300,286e3,280600,315400,311700,305200,294200,296300,309800,306900,313500,310500,300700,267300,294600,305800,335400,313400,304100,303500,301100,331200,332e3,332e3,315e3,323700,334100,348100,349800,331400,322100,311800,337300,333100,343400,317800,
49559,Marquette,Michigan,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167300,169e3,156300,158600,155800,163400,183900,178400,192100,177200,182800,171800,189100,188200,189300,212700,229100,222200,174900,150900,152900,149300,167900,167800,167700,158800,169700,198700,196700,191700,174100,174900,156e3,165800,182100,202300,202200,202900,200400,222800,211200,210200,193700,
3562,Bay Minette,Alabama,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121700,121800,116300,105100,106100,116200,121100,132e3,105600,97e3,98800,117200,127300,118600,124200,117800,108400,142100,149300,142200,108400,107500,115400,96800,97400,111500,121700,119900,118e3,146900,154100,135300,
51948,Evans,Colorado,2115,127500,131600,123800,120600,115300,115400,117500,121100,113800,109500,101800,113300,115300,114300,109400,115100,119200,124400,123800,127900,134e3,132700,126200,122200,126200,132700,131400,133500,126300,123500,117200,108800,101500,102400,112800,106600,102200,103100,111200,117100,114900,118600,112100,102900,105200,107900,117e3,121300,121100,122200,122500,125100,131300,128800,132100,132400,136e3,134700,133800,136400,143800,144700,146600,145e3,147800,146400,148200,151500,152200,154100,152200,160200,157300,163900,158900,165600,165500,170400,168500,169900,173700,18e4,183500,195400,199e3,199500,188200,183e3,183600,183e3,188300,189200,188300,178100,184e3,188300,202800,203200,197300,202900,208e3,225100,229300,223200,224200,219700,23e4,228400,227900,239800,244800,251100,242200,245800,247700,256300,261700,267e3,268800,274500,270100,272e3,256300,260500,259800,264400,264100,268300,280600,291e3,
37200,Ashland,Kentucky,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105100,88700,76500,76600,78900,82200,81700,80800,73500,59100,6e4,69700,76900,74100,72700,71400,78500,71400,74300,67200,74300,75800,80800,80700,89900,89100,92400,75200,73700,78100,82600,76300,76800,
13257,Perry,Georgia,2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120600,118800,102200,96800,95400,113300,129e3,125300,112e3,96600,100800,99300,101400,98900,107600,110200,116500,124e3,131400,133e3,125400,118200,119800,119600,121900,121100,123e3,105600,104500,104100,123700,121800,126400,127100,129200,131200,133200,142600,139600,151400,144200,147100,136700,133300,139200,139400,147600,140500,140700,145e3,137800,
12876,Mountlake Terrace,Washington,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206200,190500,203700,201400,209600,219e3,219300,207100,182100,176e3,163600,168900,175e3,187900,189700,173200,164300,147e3,156200,166700,180800,183600,187900,203300,214800,213700,208300,194e3,205e3,214700,237e3,235100,221500,222100,231300,250200,250400,243e3,238100,233e3,235700,255300,27e4,289200,276e3,274400,260600,275600,279900,281500,263900,249e3,254700,261500,274700,271200,273600,277e3,274400,278200,282200,293700,299100,314800,317900,327100,316900,322200,314100,316100,320800,327800,334900,336500,347200,354100,356800,348200,349200,358900,373300,380300,375800,364400,362200,372900,386500,388900,408100,430600,459700,466900,457700,438600,424600,427100,409900,414800,407600,419700,
13091,Ojai,California,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506800,525400,544300,535300,540900,521700,52e4,529500,563200,571700,567100,606800,644800,618200,603900,596100,594300,563300,547e3,579500,595400,607200,621900,618600,600700,571700,640300,636700,648500,606400,629400,624900,601800,586100,616100,625600,644900,648800,653200,676500,678100,714800,723500,717900,675800,657200,649300,655400,643600,683300,666400,682600,670100,696800,701600,711e3,729e3,775500,720600,696900,664e3,726200,715200,703e3,650300,651300,643900,717800,791800,
20894,Universal City,Texas,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144300,143600,144e3,144e3,147900,15e4,150500,142400,146400,129500,133800,131800,158700,159100,163300,167400,168700,170300,176100,179100,179500,171900,167e3,168100,162200,171700,166600,169700,165200,164600,156600,157800,155800,157100,159e3,163100,169300,169600,168400,163e3,165200,171800,184300,184800,178700,173300,174700,178400,172300,169100,176200,180800,180600,171600,173800,181200,185700,187900,180500,180200,173800,180800,191600,200300,204100,184500,184700,182700,
31700,Gardner,Massachusetts,2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167400,165100,126e3,132700,135300,137500,147e3,149600,152300,150500,148900,162900,164500,166300,157100,154400,143300,145e3,141200,154600,146500,150100,148300,177e3,173600,174100,147400,146600,145100,146e3,154300,153900,169100,152900,142300,128900,147700,168100,171500,170800,169100,16e4,156300,154700,168e3,187600,187300,205400,199e3,213400,199500,189e3,181700,181e3,192400,183800,176700,
39089,Hyattsville,Maryland,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263300,258800,271900,273200,273100,281e3,281900,291100,273400,267e3,256600,288800,306200,340200,322400,328500,295100,306800,295700,305200,328100,346600,359600,343700,340900,330700,327500,304100,299400,294100,316400,312e3,308400,291400,293700,297e3,309e3,309400,307500,308e3,336500,347e3,359300,353700,370400,376200,385400,379700,359300,354600,336e3,340700,297300,
34057,South Milwaukee,Wisconsin,2123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136500,140300,137e3,130700,121e3,117900,120700,119900,120500,114800,108400,106600,106600,115400,110300,107200,107800,111500,116700,109e3,114400,119800,130900,126600,119100,129800,131600,131e3,121500,123500,126700,121200,121800,118300,121200,120700,132500,135200,146400,142700,142500,134400,127700,133e3,130300,138200,135700,140400,136400,138400,140200,150900,151600,152600,143600,147700,145800,150100,145400,150900,154900,155500,153e3,155600,155900,153300,147400,151800,149600,149200,149600,153200,161600,164600,
6769,Rincon,Georgia,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146300,147500,150600,152500,149300,129700,123200,126500,129100,136900,129600,134700,125500,118900,118500,120600,129100,119300,112400,114700,116900,126400,129700,135100,136900,133400,138e3,139100,146700,143800,147e3,148e3,146300,137900,133700,133800,129e3,135100,146400,148600,143200,136100,140700,140300,140100,142e3,152600,152700,159800,151900,164e3,162400,172800,170500,171900,160500,159400,166400,159900,156300,144900,160300,152800,151400,145900,145400,139200,145900,153800,157300,156700,169e3,174300,174200,158100,159700,156400,172900,173200,179400,175500,177900,173500,173200,178600,177800,173500,171500,172200,174800,172100,179100,193800,198200,194400,183900,
55748,Lansdale,Pennsylvania,2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199e3,202600,214600,220500,209e3,193300,195500,208600,208500,201700,191100,2e5,200700,201500,196200,202900,213200,211600,210200,217200,203200,204700,201300,211100,206200,201700,200900,215900,219300,223600,199800,189800,208700,212700,215600,19e4,194100,209700,210100,206500,174600,174900,171900,189600,198900,211800,215500,218600,217800,231200,236900,240100,232100,234e3,240200,243300,238e3,222300,225e3,208100,218200,207900,227100,240700,246100,239800,214200,213200,230600,237400,238700,226500,226800,
19628,Niles,Ohio,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48600,51900,56300,64400,63300,64400,59200,59700,57900,52400,56100,50200,54500,55600,58300,61600,52800,56700,61500,67900,69900,64e3,68300,63200,65200,59e3,58600,58900,
35591,Lathrop,California,2127,,,,,,,,,,,,,,,,,,,176300,175300,174300,169500,174400,192200,200800,194200,179800,171e3,176200,168800,178200,179100,195300,188300,190300,182600,179400,167400,158100,161100,165500,168700,170900,161900,159800,152e3,162300,179500,195300,191800,180700,171700,172200,171200,174300,185500,198700,199600,194300,205800,206500,214400,211700,221100,229900,235500,249600,258400,257500,268200,278100,296600,295700,297e3,294400,291600,282100,282e3,286500,289900,285800,283400,284100,281e3,280500,284200,292e3,301500,311200,309800,309100,302500,314700,319700,323800,321400,327500,335400,336100,331200,332300,339600,339400,348300,353300,352400,354500,357800,372800,368700,364600,372400,378600,384100,378200,383100,389400,392300,398700,400700,397e3,381800,380100,403200,417100,426300,419200,434500,427500,430100,
37869,Chippewa Falls,Wisconsin,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e4,113300,121900,115e3,124e3,122e3,118300,118700,118600,118e3,116500,130100,127600,124800,116e3,121900,131600,132200,130200,122200,119400,13e4,137800,138900,120700,123300,123600,131600,116300,124800,122700,129400,125300,126900,128700,124300,135600,144100,143300,144800,142500,142900,143900,148800,156600,146100,144200,153700,163500,186700,175100,190700,175700,182300,170700,166300,157200,147800,127e3,
13043,Northfield,Ohio,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157600,144900,119800,129e3,128800,137200,149100,159200,160100,164900,155400,164200,155700,162700,165500,165200,168200,153500,146800,142200,151100,149900,149300,149200,157100,160900,154800,154200,155300,154500,158e3,153700,156900,161800,173e3,165300,159100,151900,150200,139800,140400,149100,154500,156e3,158600,161400,162800,163100,164200,143700,153300,159700,184900,189600,184600,185300,172600,171800,177400,201100,201600,180100,156900,160100,165200,165100,163500,169900,167300,173700,178600,
48883,Affton,Missouri,2130,130900,140300,131500,134300,132200,140400,139e3,139500,135400,135400,122600,123800,121100,133400,129600,132400,129300,131400,134800,141300,142600,141300,122300,109400,107e3,118500,127900,122900,126300,123100,128700,119700,122e3,118900,115700,120600,113500,119100,112900,120800,124200,120300,116900,107900,106e3,111300,109e3,110400,101500,112400,115800,119600,117200,111400,113500,111600,114400,102600,95e3,99600,111e3,121600,125400,124600,122e3,118e3,117700,121600,115600,112500,111200,118800,119800,119100,117700,124700,123400,124e3,120800,119900,123100,121400,126900,126600,129200,125600,125600,126400,131e3,129e3,129600,126800,130600,140900,141200,138300,127300,130100,132900,133500,138200,139500,138700,134700,131900,138300,135900,140600,139700,142700,137600,134e3,134400,143900,148700,152600,149600,153100,145100,144200,140700,146900,148500,145100,144900,140600,144300,149400,153300,153400,148800
53086,Lynden,Washington,2131,317500,283100,250400,257300,272400,268800,271100,287700,313e3,300400,271800,250500,243700,239900,250200,266400,271100,255600,247500,255300,275600,259800,252100,237700,255800,255800,261700,252900,264600,267400,258500,252900,254500,288500,281600,285900,277400,280300,264700,260300,253900,254300,229800,219700,206600,210700,243900,262900,278700,246800,234100,226500,240400,240900,239300,232600,244700,238400,260500,267200,262500,235700,226e3,244900,257e3,251100,246100,245300,240600,240100,239500,246500,236300,236900,236800,250400,250300,260100,249300,252500,249400,264300,275600,279e3,285600,278800,284800,275600,276900,272200,276600,279300,287500,290200,286600,274800,267200,280300,290300,290800,286800,280400,291700,296100,303e3,299200,291300,299600,313600,319500,317100,314500,328100,340500,342500,336400,334400,327500,324600,323400,335300,349900,367700,382200,370700,355800,340600,359700,367600,370600,
23555,Austin,Minnesota,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76900,83800,79600,78e3,83200,85300,86300,83e3,85300,98800,102500,1e5,84100,85e3,89e3,95600,95600,92800,91900,90400,98300,96900,100900,100700,98300,93400,90200,85900,82900,82900,86700,94800,86e3,92300,93800,104600,106400,109800,112e3,
27164,South Elgin,Illinois,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201200,178300,164800,157200,176e3,172200,189600,186200,193600,182900,184900,185800,226e3,227800,224400,198500,189900,195300,174200,171200,167500,183300,185e3,190100,179500,185200,178100,176700,181400,186400,192300,183800,184200,179700,180200,168900,184e3,181500,197800,194800,200800,196200,212100,217500,217200,219100,216100,223100,205700,196700,186800,184400,200400,222300,218200,214200,206800,200500,205900,208100
38921,Haughton,Louisiana,2134,150100,150700,151600,151e3,150700,149200,152600,151600,144100,148600,150100,160300,156500,150100,155900,147400,149e3,143e3,153300,159800,162900,168e3,170800,175200,170100,165800,163100,172800,180800,186700,186200,186100,173200,201700,194300,198400,159100,159900,163800,169700,165100,163300,165500,171400,173100,167800,169100,167e3,171500,174700,174500,171100,167100,157700,154400,148100,154900,158200,162500,177100,174900,176700,169900,179600,174800,17e4,166800,176100,175900,178700,17e4,175100,171100,174e3,173700,171600,175e3,175900,171900,161700,164200,175100,195600,190300,189800,175e3,182400,181100,186e3,188300,207100,208300,207100,183700,212400,207700,210900,177600,181800,179e3,182700,202100,207900,202300,173900,172100,175400,180900,180500,190800,186100,184500,171400,176600,175200,179100,184e3,178400,197300,191500,194e3,176200,175500,182600,183e3,180600,181200,175300,180300,181200,
46578,Monroe,Connecticut,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266e3,329800,314600,325900,303100,323100,317600,306400,327900,335300,341800,354800,347300,341800,314100,308300,334200,346800,365700,342700,375600,362900,354600,308900,296100,321500,317900,322800,318300,348e3,365700,37e4,
45612,Haines City,Florida,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95e3,83400,84600,89300,96600,102100,95100,89100,92900,105800,118900,119400,115800,113600,111800,116600,119e3,119800,113300,116e3,110800,114e3,110300,110700,114500,119700,129400,130900,131900,125700,129200,131600,157700,156200,157400,140600,140300,141e3,141300,133900,134400,132800,143e3,139800,161900,163200,167e3,147400,149100,146200,147400,144700,146e3,147400,149800,151800,170800,173100,177300,159e3,163e3,168500,172600,172300,173600,178600,181800,184200,203800,195500,191600,172500,178300,177e3,170800,171200,182200,199200,204900,202300,
14573,West Saint Paul,Minnesota,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182600,183900,182500,188100,184800,185600,181e3,186600,185e3,188100,191300,194300,193700,190300,195500,202700,202700,199700,206500,210200,214400,206100,215200,219500,225900,222100,209800,199900,
28253,Brevard,North Carolina,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160700,170200,173100,166700,169400,157300,169200,178e3,162300,146200,143600,176800,190500,190300,180500,161900,139100,137500,148200,170700,157600,154900,147800,152400,157e3,157700,166400,173200,178400,180600,181300,179800,181100,189200,200500,201500,193700,183400,173300,181300,189700,194500,178200,195900,203700,213900,188300,189200,183400,202600,199300,207900,202200,197200,200700,187e3,199200,183700,186800,194400,209300,217700,216200,214900,208100,208200,214300,226500,225500,233e3,238200,233e3,242e3,236700,248800,225300,226100,239400,247800,255e3,228900,216600,209800,212700,219500,239600,246400,255e3,226900,221400,235500
4603,Erlanger,Kentucky,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99800,94300,91500,97800,95600,89600,79400,89700,87400,101e3,91900,103400,98500,108900,100600,89300,83800,87900,85500,81100,84100,92700,105300,103700,105800,96700,94900,85100,78100,81e3,86600,93600,95800,95100,92200,93400,97200,101700,94700,99900,100900,108300,106500,110800,111600,113100,110100,108400,105900,102500,105200,103500,107100,109800,116300,132700,126600,125700,111e3,119100,118600,118300,116e3,114700,119900,118300,119200,115200,115700,128500,132500,132600,120500,120100,123300,126200,121900,120600,119100,125800,130800,145e3,138700,131500,116500,120100,125800,129800,131600,128e3,132800,
51502,Columbia Heights,Minnesota,2140,171100,168200,163800,156600,149600,152e3,149200,146e3,135900,140200,148500,166600,164600,170800,158800,154600,134500,127400,133800,143700,153e3,143100,163500,155900,156e3,126500,129600,129200,127500,112600,101500,104700,109100,120300,126300,131800,123500,105300,95200,92100,87100,93100,95e3,104300,96900,103200,96200,96200,95800,93600,101600,94600,108900,105600,109300,90700,96900,99400,109300,110200,108100,12e4,119900,131400,132200,133e3,136800,137800,139500,134900,133300,131200,130700,129700,140700,143900,145100,139700,130900,133500,134700,144300,154300,156500,157e3,158800,156200,156400,150900,153200,154400,153700,153600,157600,163100,165400,165600,163100,168e3,164200,165300,164800,172700,172800,174700,173800,175e3,179500,184900,189600,187700,185500,183700,182700,183300,184900,185e3,186300,196700,184300,188800,193500,217e3,210400,201400,196300,201500,204600,209400,210500,
